;Speed;Pressure;Volume;Thickness;Resistance;Type;Def;Time;Cost
1387;16,13918;381,3586;0,955611;82,27535;58.06965  M;;0;116,5931;123,8709
1388;43,13904;453,6767;0,295589;93,34513;38.075  M;;0;63,80938;89,24194
1389;29,80351;318,8273;0,447595;93,38678;45.49188  M;;0;92,09507;121,0247
1390;27,12826;371,5314;0,239399;80,94131;56.42911  M;;0;95,02951;116,2469
1391;31,90228;572,1374;0,558713;89,58704;64.1098  M;;0;85,92448;78,44207
1392;32,39473;474,6722;2,744085;73,20982;51.71164  M;;0;85,75948;95,35559
1393;35,61246;254,2564;3,752488;70,83844;67.51872  M;;0;79,38598;125,0718
1394;27,19781;264,4167;0,05562;76,64707;23.48615  M;;0;93,71563;133,3377
1395;59,96085;475,8538;0,85382;91,4983;48.59207  M;;1;27,92008;70,04628
1396;39,74591;334,1591;3,386001;88,11451;35.12857  M;;0;70,75682;106,7888
1397;35,43559;352,6854;1,065185;91,04887;35.89792  M;;0;81,24245;112,1477
1398;32,40393;513,6581;0,797886;77,53359;25.00024  M;;0;85,5141;87,8113
1399;43,56942;302,1089;1,046894;77,2541;42.00845  M;;0;63,61325;99,35968
1400;45,85428;604,3158;0,08338;85,63328;65.2903  M;;0;57,50934;54,27973
1401;32,5702;444,0155;0,403921;89,44301;49.96284  M;;0;84,34568;92,86445
1402;35,22417;330,6796;5,244898;77,27352;65.91426  M;;0;80,67571;113,7445
1403;38,49856;442,7524;4,377909;79,31941;69.79561  M;;0;72,5037;92,14036
1404;34,51889;304,602;0,063332;82,56146;54.58953  M;;0;81,1046;116,4187
1405;27,40126;430,3802;0,207696;88,81331;65.70128  M;;0;94,5376;103,3706
1406;40,32603;83,23453;4,72322;73,74366;33.41079  M;;0;71,72413;143,4738
1407;18,4991;404,1168;0,379869;90,03688;60.8179  M;;0;112,3095;121,1393
1408;41,45968;434,5055;0,633051;82,13423;63.20228  M;;0;66,55619;89,7
1411;37,21596;221,5891;3,137238;81,50336;63.54613  M;;0;75,95349;125,8477
1412;14,28711;210,4607;0,843027;70,93099;44.22644  M;;1;122,4865;158,8697
1413;19,9252;235,0421;3,223061;70,68082;68.88337  M;;0;109,8371;148,7738
1414;33,65198;135,3478;5,337207;96,76697;42.96403  M;;0;83,36986;143,99
1415;51,05371;178,6514;2,496264;90,79442;60.48032  M;;0;46,09035;125,7837
1416;38,79609;315,0669;0,391231;73,96225;48.15992  M;;0;73,15376;119,934
1417;29,13367;247,7362;0,059478;82,28155;67.56149  M;;0;90,79242;133,7136
1418;32,30629;162,0445;4,377374;91,83223;66.61029  M;;0;84,54985;140,8208
1419;32,68717;517,3596;1,347156;72,47717;45.84359  M;;0;85,02403;90,92909
1420;29,10388;269,9656;1,870747;71,18947;25.91324  M;;0;91,80929;127,8813
1421;30,50618;385,4897;0,498202;96,87945;38.14396  M;;0;87,55935;108,3461
1422;46,12459;277,7349;2,331765;78,40916;40.49671  M;;0;57,41182;106,3717
1423;32,77735;315,4212;0,182368;92,65105;68.50391  M;;0;83,17829;119,6134
1424;12,379;240,9523;3,746998;82,50237;49.29166  M;;0;125,5694;140,3724
1425;31,35665;354,7762;0,43424;83,93204;53.78749  M;;0;88,66667;116,9333
1426;26,37076;445,9274;0,834599;99,80125;62.09102  M;;0;96,29065;101,9924
1427;36,07679;138,4626;1,091185;90,88874;61.81931  M;;0;76,49314;138,1188
1428;17,71062;283,6032;0,341757;78,27489;40.85224  M;;0;113,99;131,9221
1429;40,71342;513,3821;0,182403;77,39706;21.28505  M;;0;69,01037;83,04734
1430;36,31186;444,0429;1,241064;94,18886;50.2448  M;;0;79,0984;92,12689
1431;23,36969;279,7458;0,366419;75,89893;27.97076  M;;0;102,6978;125,6951
1432;27,88761;159,6937;5,383487;91,15478;46.64197  M;;0;94,43147;154,3192
1433;27,17351;438,2304;2,189355;99,8229;69.23217  M;;0;96,10651;102,2318
1434;25,94158;299,21;0,057278;99,43383;60.734  M;;0;98,22085;121,8377
1435;42,05642;350,9037;3,610316;82,70395;60.13934  M;;0;65,98361;100,3747
1436;36,80602;332,0066;0,955165;96,85334;36.08735  M;;1;76,02623;109,1429
1437;29,40216;445,726;1,263504;94,62642;44.95367  M;;0;90,97661;99,69882
1438;47,69874;433,9585;0,303696;92,52925;34.30081  M;;0;54,30232;89,37913
1439;28,9776;308,316;0,297391;84,66444;56.89717  M;;1;92,18682;123,1445
1440;36,42993;232,6158;0,531445;79,06104;62.83069  M;;0;77,85063;124,0067
1441;38,41625;238,1957;2,851797;72,4259;22.79382  M;;0;73,27805;117,6428
1442;23,82317;290,3161;0,977988;95,39516;30.88549  M;;0;102,1055;132,8586
1443;34,15567;284,6774;3,082481;72,07676;33.73522  M;;0;81,10908;123,276
1444;45,41807;335,6767;2,795285;73,1613;39.45103  M;;0;58,22872;102,4503
1445;34,33841;288,1921;0,378057;89,57888;49.49972  M;;0;81,69057;120,0777
1446;25,66965;370,343;3,040374;73,20731;21.59049  M;;0;96,45849;107,6825
1447;30,74714;348,6732;1,015661;78,57061;36.68804  M;;0;89,6498;107,9032
1448;36,15054;418,8852;0,099897;70,05094;42.64237  M;;0;79,19395;93,5781
1449;35,67577;312,3889;2,800105;79,21309;21.17011  M;;0;79,67407;117,3387
1450;26,47934;306,8209;5,366346;70,09691;37.15767  M;;0;96,09713;129,6003
1451;58,13236;352,5745;4,508647;77,83748;53.27733  M;;0;35,33819;96,95759
1452;42,07748;324,4736;2,018748;83,45906;69.881  M;;0;64,6886;111,6251
1453;37,67959;324,0831;0,058552;83,91705;69.24633  M;;0;75,10046;113,5308
1454;28,64226;499,1699;0,08848;89,72518;58.11033  M;;0;92,73333;96,15323
1455;27,22988;163,37;0,015704;95,38697;21.82999  M;;0;93,39812;145,1825
1458;42,24979;364,9785;0,739846;82,42225;48.51384  M;;0;64,9393;100,8423
1459;35,99737;325,0528;0,411808;71,15024;52.25594  M;;0;78,09321;112,0807
1460;47,12854;333,6701;3,520732;71,04677;42.66104  M;;0;56,8438;96,10552
1461;20,7809;400,5743;2,279587;76,04136;49.9761  M;;0;108,3297;109,8879
1462;44,2501;126,7851;11,45588;90,92854;57.81031  M;;0;58,95503;137,6082
1463;34,00553;430,7842;3,244294;78,28001;28.39694  M;;0;82,12184;105,7371
1464;33,9265;404,437;0,296306;81,04546;31.61592  M;;0;82,81785;104,2414
1465;19,08858;340,6915;0,111136;74,99424;21.63221  M;;0;112,0385;132,2315
1466;44,73312;141,5742;0,052156;89,22185;22.67458  M;;0;60,82521;132,0337
1467;30,71274;187,0891;0,950297;95,5699;26.90798  M;;1;89,17562;144,981
1468;29,01797;178,3279;0,111008;94,45235;25.83426  M;;0;94,24252;152,5442
1469;44,45003;342,7762;0,54111;84,82365;28.6778  M;;0;60,15046;101,4771
1470;26,4093;311,0994;0,194739;91,33178;54.08521  M;;0;96,55637;119,3674
1471;36,1719;263,2575;0,633521;84,09675;57.22377  M;;0;77,03884;127,502
1472;35,1849;211,0454;8,033196;95,19076;33.11799  M;;0;80,80976;128,2756
1473;60,85109;338,1605;2,78097;71,32603;32.33225  M;;0;26,81028;91,78852
1474;31,7152;400,7015;0,524629;72,98015;39.04073  M;;0;86,27915;109,6845
1475;28,93498;291,5131;4,363447;97,25395;44.67998  M;;0;91,80708;129,7284
1476;36,99377;429,2399;0,036167;82,40008;42.32817  M;;0;74,50545;97,37084
1477;41,37528;299,2966;3,223651;88,49435;41.48404  M;;0;66,84078;121,3895
1478;16,67874;313,0606;4,189704;88,16734;20.26154  M;;0;117,1632;127,0311
1479;34,07982;164,3746;0,129338;72,65796;57.35096  M;;0;83,69607;137,1713
1480;38,20202;271,1733;0,613575;89,86753;58.31473  M;;0;72,73382;116,0805
1481;41,44312;162,0218;2,505639;86,05643;60.3526  M;;0;65,45792;120,4887
1482;38,67651;52,32765;4,55165;72,56923;21.12097  M;;0;72,55272;149,9668
1483;42,67352;377,9372;6,21747;89,98422;24.77799  M;;0;63,88133;105,9989
1484;42,33647;370,9362;3,09324;73,18226;54.01414  M;;0;66,38186;106,6449
1485;46,80226;544,7201;5,43524;82,73838;41.37637  M;;0;56,95484;66,98722
1486;40,65927;374,1202;0,968531;76,56922;28.92568  M;;0;69,70196;101,4343
1487;20,50304;440,1644;2,067224;85,13048;43.79134  M;;0;108,1469;111,4811
1488;42,97335;267,9076;9,772709;90,03241;68.68304  M;;0;62,89495;116,2242
1489;43,25715;390,5333;2,452403;95,78104;69.59436  M;;0;64,32989;97,32108
1490;12,59795;230,1565;0,474016;78,38178;45.7468  M;;0;125,6057;140,4764
1491;31,3651;469,8983;0,118271;92,93339;52.12608  M;;0;87,19342;96,77829
1492;0,688556;169,8847;3,760769;71,35629;31.85028  M;;0;148,1336;172,3399
1493;37,02408;350,1679;5,950809;92,5908;28.65983  M;;0;76,16166;108,1806
1494;49,82747;312,7543;0,003673;94,75028;58.8648  M;;0;47,98603;102,8276
1495;34,93546;399,3574;0,096246;88,92545;62.31869  M;;0;81,02944;103,6602
1496;34,58522;385,5842;2,711358;72,12379;22.51764  M;;0;81,98885;105,2975
1497;23,26102;422,9689;0,9784;88,83685;23.9113  M;;0;103,4142;109,8989
1498;38,00159;456,7638;1,386836;87,37335;50.81487  M;;1;73,00575;90,03241
1499;36,92705;347,7442;0,737066;97,82471;30.20678  M;;0;75,46877;108,24
1500;40,15332;319,8469;0,117012;78,84929;62.50299  M;;0;69,29587;107,2999
1501;23,43734;460,9605;0,420576;71,36103;63.63153  M;;0;104,2544;95,2276
1502;20,46082;542,3952;0,72527;76,67407;44.29656  M;;0;109,083;94,66073
1505;42,9782;331,1067;0,779457;70,5573;56.31682  M;;0;63,3321;102,3638
1506;39,27493;182,7376;0,323772;93,23404;27.1299  M;;0;70,82201;125,9305
1507;36,7083;240,8849;1,336262;88,71929;64.80879  M;;0;76,08406;121,7234
1508;36,70249;522,9027;1,033148;90,48195;53.57394  M;;0;77,01374;87,11387
1509;34,24496;270,4251;0,516751;93,28765;35.31222  M;;0;80,98528;136,1089
1510;5,620228;500,341;2,845339;73,1506;65.04738  M;;0;138,5246;121,3544
1511;24,19958;359,4298;1,152066;80,31359;23.07731  M;;0;103,0732;117,6476
1512;32,18366;397,3648;0,860822;94,80033;65.5037  M;;0;86,13679;100,1104
1513;41,15389;298,4648;1,620627;92,45291;63.69708  M;;0;68,54629;118,7211
1514;49,72709;380,1794;1,365146;93,76243;24.08572  M;;0;50,7658;87,04872
1515;;;;;;;;;
1516;24,37111;197,3089;1,568803;93,54902;47.15413  M;;0;100,5834;135,257
1517;40,86516;418,0516;0,187071;88,52703;56.409  M;;0;69,31883;90,90628
1518;27,80424;254,7319;1,441121;98,79557;26.51388  M;;0;94,17773;132,548
1519;28,71206;3,771545;0,580691;73,57532;44.47731  M;;0;92,64821;177,5075
1520;35,09402;228,5711;3,345496;71,31727;24.13959  M;;0;79,98423;129,0064
1521;12,47856;290,5532;3,687731;95,80072;47.33548  M;;0;126,5803;135,6708
1522;10,8127;324,9835;0,487338;93,7407;44.89162  M;;0;130,2604;129,7598
1523;21,77815;277,6506;1,165302;99,49913;66.4698  M;;0;107,4157;133,9132
1524;28,16869;376,4326;0,620824;97,91183;34.61348  M;;0;95,11639;106,0056
1525;42,19591;192,5573;1,287017;93,33304;52.79524  M;;0;65,90415;138,0065
1526;25,26908;363,4609;2,623343;82,49502;40.87011  M;;0;100,1323;117,6028
1527;40,95066;194,0414;1,789626;75,69741;49.08968  M;;0;67,27913;127,2529
1528;23,01479;492,7649;0,91878;92,87702;35.3528  M;;0;103,7512;106,4947
1529;37,7666;170,6534;0,230635;86,59808;23.13017  M;;0;74,06208;135,632
1530;;;;;;;;;
1531;21,45678;635,9643;3,233828;99,52635;62.15516  M;;0;105,8068;79,98863
1532;25,77252;17,93952;0,481037;95,39731;60.29475  M;;0;97,35323;169,2811
1533;35,08518;271,2479;0,13636;72,47783;61.64905  M;;0;80,83432;124,0042
1534;34,22833;472,2341;0,295281;74,01376;45.84118  M;;0;80,58581;94,88106
1535;35,7377;385,2252;3,675494;72,57567;41.09183  M;;1;79,5769;113,0134
1536;61,53262;435,72;0,339633;92,1425;57.63342  M;;0;28,15859;75,41882
1537;31,94963;343,0956;2,919211;89,67483;28.83587  M;;0;86,02898;118,6848
1538;27,79791;95,32701;0,800115;79,41005;45.34461  M;;0;94,31877;158,4578
1539;37,40405;399,7445;0,349367;77,52584;62.30145  M;;0;76,034;106,9801
1540;40,50582;281,3665;0,884103;89,34548;52.49278  M;;0;69,53604;117,5041
1541;55,68647;492,9338;3,564835;84,61648;28.49942  M;;0;38,17751;67,18082
1542;35,59975;394,0069;0,011769;90,50086;28.58858  M;;0;78,1023;108,2503
1543;42,90755;343,9652;9,521584;77,66774;27.93675  M;;0;64,49936;104,5498
1544;29,33638;250,3994;0,176776;84,52919;42.00264  M;;0;92,32332;130,7712
1545;31,28468;105,2356;1,655052;80,01986;68.36417  M;;0;86,42026;145,5208
1546;40,77294;606,7521;3,331705;79,85842;48.29072  M;;0;70,10142;64,95331
1547;52,61782;364,7136;3,150696;91,983;50.5832  M;;0;45,05477;87,36066
1548;37,80271;205,6157;2,520287;74,72391;33.43999  M;;0;74,66113;127,9059
1549;30,56783;384,6599;1,411682;90,44595;65.4641  M;;0;88,89651;115,2762
1552;46,62532;371,065;0,02452;95,96855;45.5283  M;;0;55,31855;97,73178
1553;54,34991;308,8843;1,827238;98,19018;38.1736  M;;0;41,15581;103,1113
1554;47,81607;335,5026;1,918833;70,21662;46.22431  M;;0;54,51491;107,1832
1555;42,45104;322,6635;0,05358;83,83127;51.65906  M;;0;64,67922;99,8991
1556;42,85163;174,1866;0,031342;73,94221;54.22087  M;;0;66,66137;129,1688
1557;52,31605;179,1663;3,309858;97,97223;57.80951  M;;0;44,75298;124,4276
1558;50,99608;236,72;0,680776;93,29512;48.20961  M;;0;49,16671;107,6023
1559;39,96645;495,9411;0,220208;75,30745;26.46822  M;;0;70,09761;76,76973
1560;40,23749;464,4348;2,930777;98,39617;26.04459  M;;0;69,49731;94,39615
1561;36,6535;439,5471;1,843807;74,37544;24.37437  M;;0;77,25278;95,08571
1562;42,81203;506,0152;1,023769;74,24492;38.79278  M;;0;64,25274;86,76659
1563;56,93521;397,7789;0,991862;82,58783;67.65069  M;;0;34,55303;80,46612
1564;30,06526;289,5767;0,532075;85,59312;25.26413  M;;0;90,42453;121,979
1565;36,4171;374,5301;1,186396;80,91005;36.69737  M;;0;75,98094;118,2517
1566;34,42152;443,1628;2,188657;89,71919;25.26865  M;;0;81,76213;97,41452
1567;35,24887;232,7617;9,5164;87,48846;33.68914  M;;0;80,33297;141,2691
1568;33,68284;513,8744;1,344635;92,26806;62.71227  M;;0;82,95458;88,33147
1569;36,55926;158,9678;0,057139;82,73863;38.08823  M;;0;76,44927;151,6112
1570;39,34871;341,8112;3,151969;83,17242;60.82036  M;;0;72,79926;103,4498
1571;4,76893;352,4616;0,34333;82,52887;69.83569  M;;0;141,1734;135,2585
1572;45,15085;246,5129;1,891274;87,33809;38.36905  M;;0;62,33027;114,0411
1573;47,6086;275,7448;2,700623;79,89092;27.67826  M;;0;55,80928;113,4651
1574;29,49852;418,9057;1,897164;74,66809;21.74201  M;;0;91,03169;107,4166
1575;49,82512;625,6012;1,316061;89,49599;30.40447  M;;0;51,80364;55,02319
1576;34,9645;312,0027;5,416469;90,12071;29.35272  M;;0;78,99201;117,9718
1577;53,43852;480,2589;4,501544;79,71216;45.60408  M;;0;42,73344;69,04767
1578;61,90955;189,1292;0,058352;72,85446;27.02402  M;;0;24,17399;102,2634
1579;30,29753;478,1606;4,544597;81,21178;57.99313  M;;0;90,66726;100,2321
1580;37,74506;145,5147;1,509338;72,97816;26.03056  M;;0;74,43;138,1566
1581;27,76899;396,1842;3,865593;70,65976;59.26232  M;;0;94,33597;99,58751
1582;16,13324;100,8051;0,614751;87,08647;62.47537  M;;0;117,235;160,748
1583;48,39138;162,7373;1,389002;90,84219;63.18193  M;;0;53,23284;133,4464
1584;22,95908;341,3934;1,277193;72,2047;65.08412  M;;0;104,5304;123,2573
1585;51,65647;408,5007;0,002805;72,78592;25.57516  M;;0;47,33042;86,02613
1586;31,99481;212,947;0,547678;99,34537;22.21857  M;;0;84,80038;137,5213
1587;39,89052;324,8932;0,206536;75,68014;38.21375  M;;0;70,24774;111,0607
1588;43,97406;282,4552;0,882612;80,24953;66.49155  M;;0;62,83565;126,3326
1589;18,48012;266,8808;0,103286;92,66651;68.03884  M;;0;114,0515;138,0775
1590;34,6867;515,943;0,468382;73,71733;42.95759  M;;0;80,76376;87,50218
1591;43,87815;250,2117;5,39986;93,41051;29.30564  M;;0;62,42308;116,1736
1592;31,0783;247,2606;2,772665;99,52292;44.67662  M;;0;88,48494;127,453
1593;25,01426;446,2085;3,649537;70,99357;59.86951  M;;0;98,36617;110,6679
1594;32,85141;102,8825;0,176842;71,96956;40.35044  M;;0;83,93513;156,1372
1595;29,46036;512,2156;0,105702;72,26503;67.98242  M;;0;89,68768;95,0776
1596;24,94425;285,2532;0,818326;79,32658;45.60785  M;;0;99,86445;137,3222
1599;43,81134;382,0347;0,835008;93,79884;24.5872  M;;0;61,71451;105,1756
1600;26,68307;295,9116;0,194035;95,35132;36.25202  M;;0;97,02929;127,8276
1601;11,5257;405,2004;0,259673;75,72696;69.07266  M;;0;128,6807;127,0628
1602;48,42638;384,3004;0,892973;79,06828;27.72965  M;;0;52,07315;92,62728
1603;26,6208;442,952;0,487758;75,3038;52.86677  M;;0;96,39532;109,4082
1604;30,3007;260,323;0,141834;91,76967;33.90074  M;;0;91,04726;116,5953
1605;43,49251;377,816;0,233172;75,39006;42.79258  M;;0;61,98127;100,1879
1606;47,37094;433,4173;0,346369;96,84079;55.15911  M;;0;53,4143;82,06698
1607;44,59853;211,657;0,754434;85,44079;63.50617  M;;0;61,18065;128,5542
1608;46,11417;198,5198;0,27706;96,6098;53.4669  M;;0;57,8582;131,8833
1609;50,15844;224,5677;2,118705;91,74592;48.57187  M;;0;49,50553;114,516
1610;35,58342;407,4904;0,975829;83,32057;57.59148  M;;0;78,64583;106,466
1611;;;;;;;;;
1612;20,59867;179,667;0,438963;96,3843;44.21993  M;;0;108,3119;145,1703
1613;54,45321;237,0059;3,567622;94,17777;53.25391  M;;0;41,91505;124,8582
1614;34,38406;288,1058;1,22769;76,38037;38.76046  M;;0;79,1799;129,6484
1615;46,69068;265,0394;0,882257;73,61231;29.86192  M;;0;58,01528;109,4844
1616;29,98371;483,6386;0,934861;84,07578;65.0785  M;;0;90,05053;92,71078
1617;33,00579;361,9873;0,313345;83,25779;24.41826  M;;0;83,23853;111,7263
1618;28,59068;217,2212;0,237065;85,41819;57.94621  M;;0;91,94404;128,8463
1619;52,8824;145,5917;1,385378;76,11724;62.34971  M;;0;43,24824;130,0483
1620;31,38114;386,6292;2,558932;90,17884;54.95803  M;;0;84,68172;108,2527
1621;39,37819;423,8747;3,758059;83,98779;39.30943  M;;0;70,40754;92,86994
1622;19,36895;265,1048;0,10364;88,5638;52.9872  M;;0;110,1543;144,7271
1623;66,78884;423,6993;1,602411;85,50721;68.16755  M;;0;17,00613;66,59586
1624;9,098986;359,7856;0,154068;71,50691;38.8017  M;;0;131,6519;132,3423
1625;31,58437;429,9527;0,31132;76,38875;44.78859  M;;0;87,13942;106,2543
1626;44,2519;529,5855;1,744146;72,93931;69.98909  M;;0;61,28161;82,5255
1627;34,53893;384,1364;0,666907;98,65879;52.74719  M;;0;81,17021;108,3261
1628;33,2683;180,0583;0,128485;99,63375;56.94358  M;;0;82,90566;139,6136
1629;28,51073;229,7883;1,170472;98,51233;53.78431  M;;0;92,23217;134,0923
1630;64,95965;120,8164;0,753699;79,4348;51.05678  M;;0;18,61061;114,6677
1631;33,75134;424,0022;0,966654;72,42205;65.77762  M;;0;84,9707;99,75903
1632;28,70782;430,0434;0,34363;92,58676;31.99735  M;;0;92,3837;101,0482
1633;2,883627;526,7155;0,194279;79,44244;66.61006  M;;0;145,4126;110,0369
1634;40,35067;271,7833;1,486458;95,73268;62.61165  M;;0;68,28813;124,1697
1635;38,90701;399,3404;1,027917;73,04295;40.76663  M;;0;72,44035;96,94205
1636;25,91466;162,5217;0,766977;77,58999;37.33822  M;;0;96,84046;152,1377
1637;45,0291;353,5792;0,815998;90,7534;26.14648  M;;0;59,03339;105,0266
1638;25,06966;222,1683;1,91801;91,38646;39.04251  M;;0;101,4855;128,5833
1639;31,6381;549,5124;0,300985;99,91766;39.36401  M;;1;87,47053;84,13085
1640;38,17739;525,0305;0,587945;73,04167;43.83906  M;;0;71,24434;82,18275
1641;50,22712;270,7672;0,3532;84,54273;60.9102  M;;0;48,46601;106,5042
1642;43,5149;54,315;0,600317;90,22864;38.82432  M;;0;62,71017;147,3534
1643;45,97272;299,7137;0,160896;88,25186;65.24088  M;;0;58,09131;115,5159
1646;28,52607;446,1814;0,498094;88,54718;20.30594  M;;0;92,33974;96,50877
1647;54,28689;204,7096;1,696559;83,46301;66.48015  M;;0;43,31295;115,5344
1648;43,43795;293,683;1,781145;89,82155;40.04701  M;;0;63,90018;111,4
1649;36,40699;459,2134;0,492224;74,69271;34.6483  M;;0;75,23258;89,73029
1650;42,21819;498,6573;2,123528;99,53404;20.11051  M;;0;64,87393;85,08337
1651;59,92986;212,6564;4,9363;81,47167;49.68511  M;;1;28,78563;110,032
1652;33,78257;473,8805;0,372895;79,13478;43.52342  M;;0;81,37289;93,7385
1653;36,68826;352,6235;0,164067;80,20892;52.62376  M;;0;76,44762;113,4677
1654;43,76405;350,8535;1,052676;87,90269;33.7655  M;;0;63,2669;106,4339
1655;29,31679;144,238;0,0000453;90,83613;56.4547  M;;0;90,84769;143,9155
1656;41,32216;473,5485;6,42031;79,25936;27.47949  M;;0;67,8208;89,4609
1657;18,28286;271,6762;1,244002;85,40084;57.69058  M;;0;113,2806;137,1506
1658;50,57741;271,2885;0,770932;82,26529;56.04737  M;;0;48,57634;111,2908
1659;36,54975;523,8866;3,309654;84,39453;42.7481  M;;0;77,20635;84,07714
1660;41,08599;410,0593;0,640355;94,31178;42.29798  M;;0;67,17863;90,94493
1661;39,95897;292,6396;1,130373;89,63663;56.27248  M;;0;70,72016;114,492
1662;35,1893;491,5462;3,476218;74,0633;36.65287  M;;1;81,64232;88,18412
1663;33,93187;111,4357;1,876925;99,63659;53.01859  M;;0;81,72073;139,8359
1664;29,80901;207,1967;4,791921;80,41964;58.49407  M;;0;91,415;132,8009
1665;30,5833;551,9993;1,656188;80,62243;53.56087  M;;0;87,75345;78,11545
1666;24,93874;481,5455;0,280895;84,61263;30.81908  M;;0;100,1628;103,8375
1667;32,878;373,1418;6,784538;73,75216;35.27938  M;;0;82,63072;103,2965
1668;46,84265;35,57187;0,085258;73,50958;64.53909  M;;0;56,88675;136,6419
1669;57,76559;236,3363;2,588853;96,40353;60.10401  M;;0;33,90326;103,6655
1670;42,38135;494,0037;2,648027;93,17203;41.8253  M;;0;64,43027;88,5428
1671;43,54295;347,0661;4,018439;84,29246;55.3804  M;;0;63,5718;95,07442
1672;45,94298;257,1145;0,16844;81,10297;29.31001  M;;0;57,94987;114,351
1673;25,43446;325,3876;0,570269;91,11625;30.17245  M;;0;99,38798;124,2149
1674;57,00474;349,1216;0,944865;82,79502;48.47671  M;;0;35,04536;95,05359
1675;48,50081;319,6153;0,888051;91,96177;22.67183  M;;0;52,45322;97,29797
1676;52,68893;302,9921;1,437183;77,12596;64.12069  M;;0;46,02216;94,97392
1677;47,25677;402,4517;1,425616;78,82647;48.75796  M;;0;55,75269;90,40587
1678;52,07073;321,6442;2,974164;80,99655;57.80863  M;;0;45,46642;94,91391
1679;27,66688;331,7865;1,171165;85,88017;64.2567  M;;0;94,68413;131,5245
1680;26,2753;361,538;1,745514;85,1629;65.91324  M;;0;96,90724;120,5336
1681;45,76419;202,0106;3,235562;98,43518;54.43001  M;;0;57,67974;120,7431
1682;40,70367;302,1841;0,616096;82,15984;39.47278  M;;0;69,30306;108,6652
1683;40,59169;288,6572;0,411176;99,6411;41.87874  M;;0;67,80494;113,2
1684;33,78494;327,8644;2,766717;88,80615;69.25132  M;;0;83,18467;118,2341
1685;38,21757;412,4251;0,008057;74,81718;47.85476  M;;0;71,93593;93,46173
1686;17,19848;360,0555;1,272235;77,68483;56.53317  M;;1;116,2515;124,1019
1687;22,79259;270,9553;2,556141;92,64857;31.64807  M;;0;102,6506;136,6541
1688;46,47685;309,2117;0,43928;96,13983;49.43441  M;;0;57,15297;115,3686
1689;35,88733;222,8065;6,576789;71,35495;58.72267  M;;0;77,84327;127,5565
1690;46,91523;314,0852;1,092226;87,25893;36.70599  M;;0;55,2121;103,2481
1693;37,20917;441,7189;4,730379;82,80817;49.01592  M;;0;76,87181;95,17783
1694;13,32635;173,4066;0,446951;70,20999;33.27462  M;;0;123,9405;152,7484
1695;35,74146;247,7149;0,223141;84,50272;41.39471  M;;0;78,59364;134,5066
1696;46,95264;125,7253;0,440852;72,84602;25.11256  M;;0;54,45573;127,3715
1697;35,97996;340,3402;1,752595;98,47287;25.2372  M;;0;77,10913;114,283
1698;42,24523;261,8609;9,44632;83,86305;35.00721  M;;0;65,05571;113,2208
1699;36,08929;462,3999;0,834101;92,19055;20.01451  M;;0;78,03426;88,23102
1700;30,35073;391,5626;0,624852;98,60522;31.51421  M;;0;89,1963;111,6563
1701;27,7099;320,7809;1,329337;89,14374;37.76754  M;;0;93,18729;113,6524
1702;28,93115;232,0887;4,275097;77,55243;26.89031  M;;0;92,4676;139,4296
1703;48,44829;542,6903;1,399103;96,29727;41.06318  M;;0;51,85335;71,09596
1704;13,44814;591,4413;2,081309;72,48958;58.78789  M;;0;122,1053;84,80982
1705;29,23248;320,6745;1,294531;96,09589;63.23304  M;;0;93,28872;115,1436
1706;26,52178;271,4957;6,998762;87,92159;36.03524  M;;0;95,28826;128,6357
1707;35,68947;384,6188;0,408968;77,96885;36.60886  M;;0;77,01471;113,0918
1708;21,51962;291,391;1,581976;78,0581;65.47055  M;;0;106,2578;134,5404
1709;36,3376;147,3874;0,088542;71,472;24.44453  M;;0;76,99769;140,6187
1710;45,53224;67,82862;1,390506;97,99999;37.1977  M;;0;58,5713;141,5995
1711;27,7807;127,3064;0,518143;84,89014;44.90922  M;;0;93,00888;153,3501
1712;53,02928;398,6932;5,977951;80,89989;60.1895  M;;0;44,65665;92,91806
1713;25,24854;237,1854;0,422941;85,9065;45.0267  M;;0;98,54076;131,3229
1714;38,89426;354,3102;0,198124;92,58827;58.76719  M;;0;72,114;101,2465
1715;26,35637;324,2429;0,02756;98,2819;46.59575  M;;0;97,44824;114,4506
1716;30,31781;410,1075;0,496475;73,25989;22.14233  M;;0;89,62473;111,4371
1717;34,61508;402,4431;2,776922;91,05748;58.75847  M;;0;79,26832;100,0251
1718;37,75819;283,4365;0,003293;79,45932;50.32349  M;;0;75,37093;118,4399
1719;;;;;;;;;
1720;41,23924;203,5057;0,567023;88,73184;29.31471  M;;0;68,14212;126,7541
1721;27,91924;268,4659;1,210038;74,2581;48.7712  M;;0;94,81776;130,4629
1722;26,2201;178,4278;0,092265;76,14784;58.40739  M;;0;98,39669;143,9877
1723;48,50289;368,9212;2,037336;94,53637;32.97618  M;;0;53,46563;102,6152
1724;29,91027;309,4574;2,985189;88,47029;22.25532  M;;0;89,35314;120,5261
1725;35,62511;335,5643;0,115292;81,51863;21.70806  M;;0;79,27308;109,6234
1726;54,92172;340,1526;1,927897;91,33709;63.85075  M;;0;38,58169;95,04523
1727;43,59546;487,3121;0,158716;96,31626;42.64911  M;;0;62,8214;88,07142
1728;44,98961;320,5628;0,014151;77,28301;60.80692  M;;0;59,89498;113,2244
